date,entry_time,exit_time,symbol,position,leverage,position_size,equity_allocated,entry_price,exit_price,exit_type,pnl_amount,pnl_percentage
2024-11-11,2024-11-11 20:31:00,2024-11-11 23:31:00,SUI,LONG,204.0,10642.626850721506,166.66666666666666,3.1947,3.2054,time_window,112.6011073027199,67.56066438163194
2024-11-11,2024-11-11 20:31:00,2024-11-11 23:31:00,ICP,SHORT,155.0,2792.7927927927926,166.66666666666666,9.25,9.396,time_window,406.7789977477514,-244.06739864865088
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,UNI,LONG,1.0,17.911517105498834,166.66666666666666,9.305,9.869,time_window,10.09584564750133,6.057507388500798
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,BTC,LONG,1.0,0.0018739224945656247,166.66666666666666,88940.0,88068.01,time_window,-1.6402916760362758,-0.9841750056217655
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,ETH,LONG,102.0,5.056198155379944,166.66666666666666,3362.21,3314.0,time_window,-244.39681307086647,-146.6380878425199
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,DOGE,LONG,203.0,98731.56686510252,166.66666666666666,0.34268,0.35386,time_window,1102.5501675518492,661.5301005311097
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,SOL,LONG,204.0,152.93958886239935,166.66666666666666,222.31,217.85,time_window,-683.3855663263006,-410.03133979578035
2024-11-11,2024-11-11 23:31:00,2024-11-12 02:31:00,SUI,SHORT,105.0,5459.537031259749,166.66666666666666,3.2054,3.1142,time_window,-498.56602725089033,299.1396163505342
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,UNI,LONG,1.0,16.887898132198465,166.66666666666666,9.869,9.766,time_window,-1.745703507616446,-1.0474221045698677
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,TON,LONG,1.0,30.35822707953855,166.66666666666666,5.49,5.503,time_window,0.38840695203398357,0.23304417122039017
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,DOGE,LONG,102.0,48041.598372237604,166.66666666666666,0.35386,0.41628,time_window,2998.119070395068,1798.8714422370408
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,GRT,LONG,153.0,126112.75964391691,166.66666666666666,0.2022,0.2004,time_window,-227.95921735905068,-136.7755304154304
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,SOL,LONG,104.0,79.56545023334098,166.66666666666666,217.85,218.64,time_window,62.20670568433852,37.32402341060311
2024-11-12,2024-11-12 02:31:00,2024-11-12 05:31:00,FTM,SHORT,105.0,21504.055050380928,166.66666666666666,0.8138,0.8068,time_window,-151.1846353526671,90.71078121160026
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,BTC,LONG,20.0,0.03761207976634473,166.66666666666666,88624.01,88869.32,time_window,9.101619287482208,5.460971572489325
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,ETH,LONG,20.0,0.998003992015968,166.66666666666666,3340.0,3370.85,time_window,30.663423153692747,18.39805389221565
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,SOL,LONG,20.0,15.245761678253444,166.66666666666666,218.64,223.37,time_window,71.98745273813893,43.192471642883355
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,ADA,LONG,20.0,5615.453728661275,166.66666666666666,0.5936,0.6354,time_window,234.60096585804104,140.76057951482463
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,ICP,SHORT,15.0,264.77441220080493,166.66666666666666,9.442,9.479,time_window,9.702903251429689,-5.821741950857814
2024-11-12,2024-11-12 05:31:00,2024-11-12 08:31:00,UNI,SHORT,10.0,170.66011331831524,166.66666666666666,9.766,9.696,time_window,-12.008707932282277,7.205224759369365
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,TON,LONG,1.0,29.783178460805335,166.66666666666666,5.596,5.3,time_window,-8.8220708243984,-5.29324249463904
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,TRX,LONG,1.0,987.3617693522906,166.66666666666666,0.1688,0.1767,time_window,7.793907977883089,4.676344786729854
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,BNB,LONG,102.0,26.059630566413734,166.66666666666666,652.35,629.37,time_window,-599.4878104161864,-359.69268624971187
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,SHIB,LONG,103.0,593591516.8280313,166.66666666666666,2.892e-05,2.661e-05,time_window,-1371.840153872751,-823.1040923236505
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,DOGE,LONG,154.0,61462.32439335887,166.66666666666666,0.4176,0.396,time_window,-1328.5487068965508,-797.1292241379305
2024-11-12,2024-11-12 08:31:00,2024-11-12 11:31:00,XRP,SHORT,105.0,27010.341102021917,166.66666666666666,0.6479,0.6437,time_window,-114.09968262848997,68.45980957709399
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,BNB,LONG,1.0,0.2648150796298944,166.66666666666666,629.37,619.9,time_window,-2.514048804095103,-1.5084292824570618
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,TON,LONG,1.0,31.446540880503143,166.66666666666666,5.3,5.234,time_window,-2.081721698113205,-1.249033018867923
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,DOGE,LONG,152.0,63973.06397306397,166.66666666666666,0.396,0.35422,time_window,-2673.744612794616,-1604.2467676767697
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,GRT,LONG,103.0,88260.49700085688,166.66666666666666,0.1945,0.1861,time_window,-742.0319248072017,-445.21915488432103
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,FTM,LONG,104.0,22816.023869071123,166.66666666666666,0.7597,0.7323,time_window,-625.8090540125507,-375.4854324075305
2024-11-12,2024-11-12 11:31:00,2024-11-12 14:31:00,STX,SHORT,155.0,12601.626016260163,166.66666666666666,2.05,1.967,time_window,-1046.90370934959,628.142225609754
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,BTC,LONG,1.0,0.001949135363552728,166.66666666666666,85508.0,87710.33,time_window,4.286389285213085,2.571833571127851
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,ETH,LONG,1.0,0.05136882508195895,166.66666666666666,3244.51,3263.25,time_window,0.9564017820358913,0.5738410692215349
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,TRX,LONG,202.0,191723.6142748671,166.66666666666666,0.1756,0.1812,time_window,1072.389739939256,643.4338439635536
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,SOL,SHORT,203.0,162.91873324665735,166.66666666666666,207.67,211.9,time_window,687.8774916333671,-412.72649498002033
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,DOGE,LONG,154.0,72459.67666045584,166.66666666666666,0.35422,0.37624,time_window,1594.5995800632422,956.7597480379454
2024-11-12,2024-11-12 14:31:00,2024-11-12 17:31:00,ADA,SHORT,105.0,30728.70939420544,166.66666666666666,0.5695,0.5775,time_window,245.17342515364362,-147.10405509218617
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,BTC,LONG,1.0,0.0019001942720619869,166.66666666666666,87710.33,89382.0,time_window,3.170247758777856,1.9021486552667135
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,TON,LONG,202.0,6312.894555909744,166.66666666666666,5.333,5.438,time_window,661.5914283705176,396.9548570223106
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,FTM,LONG,10.0,2240.444504189631,166.66666666666666,0.7439,0.7626,time_window,41.833812228346005,25.100287337007604
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,TRX,SHORT,10.0,9197.93966151582,166.66666666666666,0.1812,0.1856,time_window,40.408434510669395,-24.245060706401635
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,SUI,SHORT,10.0,532.0054477357847,166.66666666666666,3.1328,3.0795,time_window,-28.418390364317474,17.051034218590484
2024-11-12,2024-11-12 17:31:00,2024-11-12 20:31:00,DOGE,SHORT,10.0,4429.796583740874,166.66666666666666,0.37624,0.379,time_window,12.163738571124668,-7.298243142674801
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,TRX,LONG,1.0,897.9885057471264,166.66666666666666,0.1856,0.1882,time_window,2.328520114942529,1.3971120689655174
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,UNI,LONG,1.0,18.690890060184664,166.66666666666666,8.917,9.028,time_window,2.0684387966805047,1.2410632780083029
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,DOGE,LONG,102.0,44854.88126649077,166.66666666666666,0.379,0.38943,time_window,467.19891160949993,280.3193469657
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,XRP,LONG,103.0,23352.83181426563,166.66666666666666,0.7351,0.7114,time_window,-554.1058639980918,-332.46351839885506
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,AVAX,LONG,104.0,507.2675836503755,166.66666666666666,34.17,34.38,time_window,105.87619256657999,63.52571553994799
2024-11-12,2024-11-12 20:31:00,2024-11-12 23:31:00,TON,SHORT,155.0,4750.521024886601,166.66666666666666,5.438,5.505,time_window,317.3161586674032,-190.38969520044193
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,BTC,LONG,20.0,0.03786354349985379,166.66666666666666,88035.43,87422.19,time_window,-23.344439415850047,-14.00666364951003
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,ETH,LONG,20.0,1.0231885214618908,166.66666666666666,3257.79,3223.58,time_window,-35.12827931921129,-21.076967591526774
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,ADA,LONG,20.0,5751.092707614446,166.66666666666666,0.5796,0.5503,time_window,-168.63201633310337,-101.17920979986204
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,TRX,LONG,20.0,17711.654268508675,166.66666666666666,0.1882,0.1821,time_window,-108.16609103790279,-64.89965462274169
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,TON,SHORT,10.0,302.7550711474417,166.66666666666666,5.505,5.392,time_window,-34.27382303966078,20.56429382379647
2024-11-12,2024-11-12 23:31:00,2024-11-13 02:31:00,LTC,SHORT,10.0,21.497054903478222,166.66666666666666,77.53,74.64,time_window,-62.1889886710519,37.31339320263115
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,BNB,LONG,15.0,4.068348250610252,166.66666666666666,614.5,607.89,time_window,-26.98553193653379,-16.191319161920276
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,TON,LONG,15.0,463.64985163204744,166.66666666666666,5.392,5.271,time_window,-56.19538204747778,-33.717229228486666
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,LTC,LONG,15.0,33.4941050375134,166.66666666666666,74.64,73.51,time_window,-37.942088692389916,-22.76525321543395
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,TRX,LONG,10.0,9152.480322167306,166.66666666666666,0.1821,0.1769,time_window,-47.655397675270024,-28.593238605162014
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,XRP,SHORT,10.0,2426.71325956125,166.66666666666666,0.6868,0.658,time_window,-69.95184187536393,41.97110512521836
2024-11-13,2024-11-13 02:31:00,2024-11-13 05:31:00,SUI,SHORT,10.0,556.7432745412435,166.66666666666666,2.9936,2.9596,time_window,-18.991771334402074,11.395062800641245
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,BNB,LONG,1.0,0.27417241057866826,166.66666666666666,607.89,610.5,time_window,0.709339991610301,0.4256039949661806
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,ICP,LONG,1.0,20.03686783681975,166.66666666666666,8.318,8.291,time_window,-0.5472454315941263,-0.3283472589564758
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,ADA,LONG,152.0,47000.61842918985,166.66666666666666,0.539,0.5373,time_window,-80.85105132962344,-48.51063079777407
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,TRX,LONG,153.0,144149.23685698136,166.66666666666666,0.1769,0.1774,time_window,71.1183684284908,42.67102105709447
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,DOGE,LONG,104.0,47054.13940693687,166.66666666666666,0.36837,0.38233,time_window,656.2257861208396,393.7354716725038
2024-11-13,2024-11-13 05:31:00,2024-11-13 08:31:00,SHIB,SHORT,105.0,718981101.0682005,166.66666666666666,2.434e-05,2.442e-05,time_window,56.86223808545401,-34.11734285127241
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,BTC,LONG,20.0,0.038068424872096746,166.66666666666666,87561.63,87574.0,time_window,0.3459064156677414,0.20754384940064488
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,ETH,LONG,20.0,1.0521420560118344,166.66666666666666,3168.14,3169.62,time_window,1.4321702428974277,0.8593021457384566
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,XRP,LONG,20.0,4949.269982677554,166.66666666666666,0.6735,0.6701,time_window,-16.95251794110345,-10.171510764662074
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,SUI,SHORT,15.0,829.7928836962294,166.66666666666666,3.0128,3.1947,time_window,150.84557554434423,-90.50734532660655
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,TON,SHORT,10.0,316.1355589276681,166.66666666666666,5.272,5.262,time_window,-3.223855589276809,1.9343133535660857
2024-11-13,2024-11-13 08:31:00,2024-11-13 11:31:00,ADA,SHORT,10.0,3101.9294000868535,166.66666666666666,0.5373,0.5377,time_window,1.1782717600344768,-0.7069630560206861
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,ADA,LONG,10.0,3099.6218461347717,166.66666666666666,0.5377,0.5828,time_window,139.73044526067838,83.83826715640703
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,SOL,LONG,10.0,8.025166923472007,166.66666666666666,207.68,213.96,time_window,50.335548279404065,30.201328967642443
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,BTC,LONG,10.0,0.0190315238160489,166.66666666666666,87574.0,90336.01,time_window,52.502759095165175,31.50165545709911
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,TRX,SHORT,15.0,14220.705346985209,166.66666666666666,0.1758,0.1793,time_window,49.67871871444777,-29.807231228668662
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,DOGE,SHORT,20.0,8678.74748316323,166.66666666666666,0.38408,0.40877,time_window,214.15327535930055,-128.49196521558034
2024-11-13,2024-11-13 11:31:00,2024-11-13 14:31:00,GRT,SHORT,10.0,9410.878976096366,166.66666666666666,0.1771,0.1866,time_window,89.3408502729153,-53.60451016374918
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,LTC,LONG,1.0,2.2016732716864813,166.66666666666666,75.7,77.27,time_window,3.450377036547786,2.0702262219286722
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,ADA,LONG,1.0,285.975749256463,166.66666666666666,0.5828,0.5864,time_window,1.023262697323298,0.613957618393979
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,ETH,LONG,102.0,5.228838582677166,166.66666666666666,3251.2,3272.13,time_window,108.80209153543619,65.28125492126172
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,DOGE,LONG,153.0,62382.268757491984,166.66666666666666,0.40877,0.41224,time_window,215.51022258849406,129.30613355309643
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,SOL,LONG,204.0,158.90820714152179,166.66666666666666,213.96,216.51,time_window,403.9409282108769,242.36455692652618
2024-11-13,2024-11-13 14:31:00,2024-11-13 17:31:00,BNB,SHORT,105.0,28.057911529396673,166.66666666666666,623.71,628.11,time_window,122.7985607293449,-73.67913643760694
2024-11-13,2024-11-13 17:31:00,2024-11-13 20:31:00,TRX,LONG,1.0,1111.111111111111,200.0,0.18,0.1761,time_window,-4.340833333333343,-2.1704166666666715
2024-11-13,2024-11-13 17:31:00,2024-11-13 20:31:00,ADA,LONG,102.0,34788.54024556617,200.0,0.5864,0.5761,time_window,-359.08696452933566,-179.5434822646678
2024-11-13,2024-11-13 17:31:00,2024-11-13 20:31:00,ICP,LONG,153.0,3492.3533439853913,200.0,8.762,8.414,time_window,-1216.4864637069195,-608.2432318534597
2024-11-13,2024-11-13 17:31:00,2024-11-13 20:31:00,SUI,LONG,154.0,9212.179218759347,200.0,3.3434,3.2357,time_window,-993.3067018603808,-496.6533509301904
2024-11-13,2024-11-13 17:31:00,2024-11-13 20:31:00,SOL,SHORT,105.0,96.99321047526674,200.0,216.51,212.14,time_window,-424.64782977691505,212.32391488845752
2024-11-13,2024-11-13 20:31:00,2024-11-13 23:31:00,ADA,LONG,1.0,347.16195105016493,200.0,0.5761,0.5798,time_window,1.276999218885628,0.638499609442814
2024-11-13,2024-11-13 20:31:00,2024-11-13 23:31:00,TRX,LONG,1.0,1135.7183418512209,200.0,0.1761,0.1769,time_window,0.9010746734809846,0.45053733674049223
2024-11-13,2024-11-13 20:31:00,2024-11-13 23:31:00,FTM,LONG,102.0,29092.983456930975,200.0,0.7012,0.7044,time_window,92.33254706217791,46.166273531088954
2024-11-13,2024-11-13 20:31:00,2024-11-13 23:31:00,SUI,LONG,103.0,6366.474024167877,200.0,3.2357,3.2878,time_window,330.92079665914486,165.46039832957243
2024-11-13,2024-11-13 20:31:00,2024-11-13 23:31:00,UNI,SHORT,105.0,2462.4765478424015,200.0,8.528,8.639,time_window,272.5473968105056,-136.2736984052528
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,BTC,LONG,20.0,0.03690581635665781,166.66666666666666,90320.0,89840.01,time_window,-17.839422793032554,-10.703653675819531
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,ETH,LONG,20.0,1.0446864634751494,166.66666666666666,3190.75,3185.48,time_window,-5.630497662514244,-3.3782985975085467
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,SUI,LONG,20.0,1013.8491797960135,166.66666666666666,3.2878,3.33,time_window,42.65943538739202,25.595661232435212
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,DOGE,LONG,20.0,8334.791921919668,166.66666666666666,0.39993,0.38454,time_window,-128.39744767834372,-77.03846860700624
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,ADA,SHORT,10.0,2874.55444406117,166.66666666666666,0.5798,0.5732,time_window,-19.03455933080363,11.420735598482178
2024-11-13,2024-11-13 23:31:00,2024-11-14 02:31:00,UNI,SHORT,10.0,192.92356368406837,166.66666666666666,8.639,8.503,time_window,-26.300104661033174,15.780062796619907
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,BTC,LONG,20.0,0.03710299379233521,166.66666666666666,89840.01,89990.02,time_window,5.440820098788663,3.264492059273198
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,ETH,LONG,20.0,1.046414773702341,166.66666666666666,3185.48,3225.6,time_window,41.85716072093783,25.114296432562693
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,TON,LONG,20.0,623.6357966947303,166.66666666666666,5.345,5.442,time_window,60.36767227938935,36.220603367633615
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,ICP,LONG,10.0,199.69646137870436,166.66666666666666,8.346,8.589,time_window,48.4637401150253,29.078244069015184
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,DOGE,SHORT,10.0,4334.182833168634,166.66666666666666,0.38454,0.39422,time_window,41.892389825072314,-25.13543389504339
2024-11-14,2024-11-14 02:31:00,2024-11-14 05:31:00,SOL,SHORT,10.0,7.799095304944626,166.66666666666666,213.7,218.59,time_window,38.07507604117927,-22.845045624707566
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,BTC,LONG,20.0,0.037041144488392526,166.66666666666666,89990.02,90985.43,time_window,36.74612563519031,22.047675381114185
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,ETH,LONG,20.0,1.033399470899471,166.66666666666666,3225.6,3211.46,time_window,-14.737268518518704,-8.842361111111222
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,XRP,SHORT,20.0,4785.146904009953,166.66666666666666,0.6966,0.7006,time_window,19.01558761603974,-11.409352569623845
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,BNB,LONG,15.0,3.965610228101901,166.66666666666666,630.42,646.19,time_window,62.44392329716766,37.466353978300596
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,SOL,SHORT,10.0,7.624624487244002,166.66666666666666,218.59,218.92,time_window,2.4536260807904,-1.47217564847424
2024-11-14,2024-11-14 05:31:00,2024-11-14 08:31:00,LTC,LONG,15.0,30.46180090166931,166.66666666666666,82.07,81.81,time_window,-8.01381823443353,-4.808290940660117
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,BTC,LONG,1.0,0.0018317951200172012,166.66666666666666,90985.43,90961.53,time_window,-0.05002990336840298,-0.030017942021041792
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,ETH,LONG,1.0,0.05189747549920181,166.66666666666666,3211.46,3167.79,time_window,-2.272612755050153,-1.363567653030092
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,LTC,LONG,202.0,411.5226337448559,166.66666666666666,81.81,79.9,time_window,-787.2707304526732,-472.36243827160393
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,TAO,LONG,203.0,61.89779241370898,166.66666666666666,546.6,516.7,time_window,-1852.0127431698972,-1111.2076459019386
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,SUI,LONG,154.0,7572.628390472256,166.66666666666666,3.3894,3.2752,time_window,-865.7566621919308,-519.4539973151585
2024-11-14,2024-11-14 08:31:00,2024-11-14 11:31:00,DOGE,SHORT,105.0,43961.01286173634,166.66666666666666,0.39808,0.39243,time_window,-249.03597266880752,149.4215836012845
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,BTC,LONG,20.0,0.036645528426504405,166.66666666666666,90961.53,91419.51,time_window,16.65791910877033,9.9947514652622
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,ETH,LONG,20.0,1.0522583041594717,166.66666666666666,3167.79,3189.0,time_window,22.193398631222408,13.316039178733446
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,TRX,LONG,20.0,18559.76243504083,166.66666666666666,0.1796,0.1841,time_window,83.393930957684,50.036358574610404
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,SUI,LONG,20.0,1017.7495521901969,166.66666666666666,3.2752,3.3352,time_window,60.939973131411534,36.563983878846926
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,ADA,LONG,15.0,4453.946196329948,166.66666666666666,0.5613,0.5695,time_window,36.428608809905654,21.857165285943395
2024-11-14,2024-11-14 11:31:00,2024-11-14 14:31:00,DOGE,SHORT,10.0,4247.041935292069,166.66666666666666,0.39243,0.41161,time_window,81.39576431890191,-48.83745859134115
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,BNB,LONG,1.0,0.26224418080162804,166.66666666666666,635.54,634.56,time_window,-0.2632492971856152,-0.15794957831136908
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,XRP,LONG,1.0,228.27923115554947,166.66666666666666,0.7301,0.7605,time_window,6.933438627128703,4.160063176277222
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,LTC,LONG,2.0,4.1228612657184085,166.66666666666666,80.85,81.78,time_window,3.8217609771181626,2.2930565862708976
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,ICP,LONG,3.0,59.594755661501786,166.66666666666666,8.39,8.179,time_window,-12.593243444576888,-7.555946066746133
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,DOGE,SHORT,4.0,1619.656146999992,166.66666666666666,0.41161,0.39283,time_window,-30.442142440659744,18.26528546439585
2024-11-14,2024-11-14 14:31:00,2024-11-14 17:31:00,GRT,SHORT,5.0,4647.704034207101,166.66666666666666,0.1793,0.1754,time_window,-18.157295733407636,10.894377440044583
2024-11-14,2024-11-14 17:31:00,2024-11-14 20:31:00,BTC,LONG,20.0,0.04510862382159359,200.0,88674.84,88300.99,time_window,-17.013859015702018,-8.506929507851009
2024-11-14,2024-11-14 17:31:00,2024-11-14 20:31:00,ETH,LONG,20.0,1.2783146699391523,200.0,3129.12,3118.5,time_window,-13.725701794753514,-6.862850897376757
2024-11-14,2024-11-14 17:31:00,2024-11-14 20:31:00,TON,LONG,20.0,754.1478129713423,200.0,5.304,5.377,time_window,54.90279034690739,27.451395173453697
2024-11-14,2024-11-14 17:31:00,2024-11-14 20:31:00,SUI,LONG,20.0,1182.4174524815987,200.0,3.3829,3.3935,time_window,12.383624996305207,6.191812498152603
2024-11-14,2024-11-14 17:31:00,2024-11-14 20:31:00,DOGE,LONG,15.0,7636.891276124532,200.0,0.39283,0.38997,time_window,-21.95400904971648,-10.97700452485824
2024-11-14,2024-11-14 20:31:00,2024-11-14 23:31:00,ADA,LONG,1.0,295.4558884358565,166.66666666666666,0.5641,0.5792,time_window,4.455133915381419,2.6730803492288513
2024-11-14,2024-11-14 20:31:00,2024-11-14 23:31:00,STX,LONG,1.0,90.23641941887746,166.66666666666666,1.847,1.8,time_window,-4.247361712687228,-2.548417027612337
2024-11-14,2024-11-14 20:31:00,2024-11-14 23:31:00,UNI,LONG,102.0,2019.482062247565,166.66666666666666,8.418,8.172,time_window,-497.4300873128988,-298.4580523877393
2024-11-14,2024-11-14 20:31:00,2024-11-14 23:31:00,TRX,LONG,103.0,96279.67844456907,166.66666666666666,0.1783,0.1768,time_window,-145.0632676668509,-87.03796060011054
